,TripID,VehicleID,ChargeType,SoCStart,SoCEnd,dE,Pmax,t0,t1,t2,Location,BatteryCapacity,lbd,t_inf
4224,2014182252,2014006644,home,0.44724535444370506,0.5702497988881494,9.225333333333333,7.4,2495.0,2738.764727426801,2580.0,h,75.0,0.007228320005424509,3694.416235634343
4225,2014182241,2014006644,Rapid Enroute,0.07666666666666666,0.35304398933333336,25.9386458833888,350.0,6145.0,6149.446625008581,6149.446625008581,Rapid Enroute,75.0,,6149.446625008581
4226,2012255478,2012009172,home,0.45726750998821714,0.9999999997770385,40.7049367341616,7.4,478.0,714.8390978275527,1920.0,h,75.0,0.007228320005424509,1670.490606035095
4227,2012255483,2012009172,home,0.07666666666666666,0.9999999997770387,69.2499999832779,7.4,3980.0,4479.846437346438,4650.0,h,75.0,0.007228320005424509,5435.49794555398
4228,2012255487,2012009172,home,0.07666666666666666,0.9999999997770387,69.2499999832779,7.4,6790.0,7289.846437346438,7860.0,h,75.0,0.007228320005424509,8245.49794555398
4229,2012037073,2012001336,home,0.2206517349811722,0.9999999997770381,58.45111985968994,7.4,5255.0,5655.348156109448,6140.0,h,75.0,0.007228320005424509,6610.99966431699
4230,2012292893,2012010707,home,0.6086067574015569,0.9999999998155786,11.741797272420653,7.4,705.0,757.9035375732798,1760.0,h,30.0,0.018070799999287915,1140.1641081458727
4231,2012292897,2012010707,home,0.15916666666666668,0.9999999998155786,25.22499999446736,7.4,3810.0,3987.134520884521,4810.0,h,30.0,0.018070799999287915,4369.395091457114
4232,2012292888,2012010707,home,0.22734513688224545,0.9999999998155772,23.179645887999953,7.4,8132.0,8290.289120640657,9530.0,h,30.0,0.018070799999287915,8672.54969121325
4233,2012047541,2012001720,home,0.15916666666666668,0.3400555555555556,5.426666666666667,7.4,910.0,1087.134520884521,960.0,h,30.0,0.018070799999287915,1469.395091457114
4234,2012047545,2012001720,home,0.15916666666666668,0.9999999998155786,25.22499999446736,7.4,2380.0,2557.134520884521,3260.0,h,30.0,0.018070799999287915,2939.3950914571137
4235,2012047547,2012001720,home,0.15916666666666668,0.9999999998155786,25.22499999446736,7.4,3820.0,3997.134520884521,6120.0,h,30.0,0.018070799999287915,4379.395091457114
4236,2012047535,2012001720,home,0.15916666666666668,0.999999999815577,25.22499999446731,7.4,6780.0,6957.1345208845205,8100.0,h,30.0,0.018070799999287915,7339.395091457113
4237,2012047537,2012001720,home,0.9169580558155769,1.0,2.4912583255326934,7.4,8175.0,8142.671299068176,9030.0,h,30.0,0.018070799999287915,8524.93186964077
4238,2012047540,2012001720,Rapid Enroute,0.15916666666666668,0.6533805694761455,19.225,150.0,380.0,387.69,387.69,Rapid Enroute,30.0,,387.69
4239,2012047542,2012001720,Rapid Enroute,0.15916666666666668,0.7936545910317011,19.225,150.0,960.0,967.69,967.69,Rapid Enroute,30.0,,967.69
4240,2012047546,2012001720,Rapid Enroute,0.15916666666666668,0.5949557188472796,19.225,150.0,3260.0,3267.69,3267.69,Rapid Enroute,30.0,,3267.69
